0.0	3804
1.0	1634
2.0	1749
3.0	2109
4.0	2522
5.0	2211
6.0	1797
7.0	1683
8.0	1097
9.0	423
10.0	274
11.0	327
12.0	1805
13.0	3545
14.0	3617
15.0	3570
16.0	3686
17.0	3729
18.0	3722
19.0	3511
20.0	3613
21.0	3866
22.0	3927
23.0	3595
24.0	3233
25.0	2596
26.0	2198
27.0	2459
28.0	2295
29.0	2838
30.0	3259
31.0	2848
32.0	3044
33.0	3127
34.0	2525
35.0	2307
36.0	2442
37.0	2291
38.0	1500
39.0	1325
40.0	1628
41.0	1476
42.0	1460
43.0	1574
44.0	1501
45.0	1400
46.0	1355
47.0	1354
48.0	1395
49.0	1243
50.0	1254
51.0	1839
52.0	2301
53.0	1935
54.0	1787
55.0	2255
56.0	1990
57.0	1519
58.0	1627
59.0	2090
60.0	2612
61.0	2705
62.0	3127
63.0	3244
64.0	2676
65.0	2757
66.0	3179
67.0	3313
68.0	2978
69.0	2828
70.0	3123
71.0	3009
72.0	3278
73.0	3351
74.0	3111
75.0	3288
76.0	3623
77.0	3888
78.0	3930
79.0	4254
80.0	4210
81.0	4170
82.0	4693
83.0	4480
84.0	4363
85.0	4406
86.0	4050
87.0	4059
88.0	4013
89.0	3710
90.0	2880
91.0	2033
92.0	2896
93.0	3574
94.0	3429
95.0	4365
96.0	4487
97.0	3659
98.0	2117
99.0	571
100.0	2736
101.0	5336
102.0	5026
103.0	4739
104.0	4461
105.0	3798
106.0	4403
107.0	5292
108.0	4556
109.0	4623
110.0	5365
111.0	5062
112.0	4797
113.0	4814
114.0	4967
115.0	4956
116.0	4535
117.0	4549
118.0	4644
119.0	3161
120.0	2595
121.0	3541
122.0	3756
123.0	2566
124.0	1624
125.0	2219
126.0	2601
127.0	2727
128.0	2659
129.0	2564
130.0	3099
131.0	3491
132.0	3324
133.0	3123
134.0	3519
135.0	4109
136.0	3897
137.0	3294
138.0	3599
139.0	4404
140.0	4121
141.0	2446
142.0	1677
143.0	2412
144.0	2884
145.0	3568
146.0	3790
147.0	3805
148.0	3860
149.0	3801
150.0	3989
151.0	3993
152.0	4511
153.0	4648
154.0	4668
155.0	4475
156.0	3881
157.0	4130
158.0	4690
159.0	4721
160.0	4305
161.0	4706
162.0	4991
163.0	3820
164.0	2471
165.0	2917
166.0	3788
167.0	3876
168.0	3908
169.0	3596
170.0	3376
171.0	3309
172.0	3027
173.0	2351
174.0	1838
175.0	1788
176.0	1640
177.0	1513
178.0	2274
179.0	2953
180.0	2573
181.0	2122
182.0	2356
183.0	2413
184.0	3003
185.0	3912
186.0	4304
187.0	4268
188.0	3865
189.0	4261
190.0	3861
191.0	2928
192.0	3165
193.0	3395
194.0	3752
195.0	4392
196.0	4743
197.0	4645
198.0	3961
199.0	3804
200.0	3732
201.0	3608
202.0	3371
203.0	3107
204.0	3574
205.0	3884
206.0	3794
207.0	3946
208.0	4204
209.0	4033
210.0	3857
211.0	3394
212.0	2490
213.0	2574
214.0	3372
215.0	3376
216.0	3608
217.0	3698
218.0	3135
219.0	2721
220.0	3029
221.0	3504
222.0	3697
223.0	3837
224.0	3137
225.0	2289
226.0	2304
227.0	2436
228.0	2488
229.0	2677
230.0	2941
231.0	3399
232.0	3612
233.0	3555
234.0	3599
235.0	3832
236.0	3741
237.0	3052
238.0	1795
239.0	1800
240.0	3038
241.0	3154
242.0	1759
243.0	869
244.0	921
245.0	1558
246.0	2455
247.0	3019
248.0	3220
249.0	3575
250.0	4304
251.0	4590
252.0	4624
253.0	4903
254.0	4787
255.0	3161
256.0	2693
257.0	3637
258.0	3845
259.0	3583
260.0	3429
261.0	3735
262.0	4109
263.0	3925
264.0	3700
265.0	3456
266.0	2629
267.0	1951
268.0	1415
269.0	1249
270.0	1067
271.0	1355
272.0	2559
273.0	3171
274.0	3650
275.0	4422
276.0	5055
277.0	5179
278.0	5025
279.0	4935
280.0	4664
281.0	4559
282.0	4390
283.0	3895
284.0	3154
285.0	1918
286.0	1582
287.0	3661
288.0	4563
289.0	3307
290.0	2656
291.0	2257
292.0	1621
293.0	1799
294.0	2464
295.0	2580
296.0	2515
297.0	2156
298.0	1473
299.0	816
300.0	838
301.0	1573
302.0	2031
303.0	2219
304.0	2647
305.0	2968
306.0	2832
307.0	2466
308.0	2356
309.0	2535
310.0	2582
311.0	2541
312.0	2672
313.0	1375
314.0	1201
315.0	1645
316.0	1620
317.0	2551
318.0	2270
319.0	2578
320.0	1758
321.0	1713
322.0	3219
323.0	2866
324.0	2470
325.0	2417
326.0	2450
327.0	2286
328.0	2018
329.0	2001
330.0	2137
331.0	2073
332.0	2037
333.0	2061
334.0	1975
335.0	1868
336.0	1954
337.0	2162
338.0	2088
339.0	1722
340.0	1722
341.0	2114
342.0	2104
343.0	1671
344.0	1705
345.0	2147
346.0	2330
347.0	2349
348.0	2359
349.0	2463
350.0	2565
351.0	2857
352.0	2995
353.0	2985
354.0	3483
355.0	3601
356.0	3787
357.0	4028
358.0	3810
359.0	3817
360.0	3872
361.0	4143
362.0	4354
363.0	4900
364.0	5099
365.0	4574
366.0	4340
367.0	4109
